user_id,n_puzzles,game_type,first_date,last_date,start_rating,end_rating,delta_rating,rating_level,delta_percentile,quartile_min,quartile_max
campeaodocais,5.0,rapid,2023-09-22,2025-01-18,2024,1973,-51,advanced,25-50,-75.75,0.0
d4-vid2,2155.0,rapid,2023-03-31,2023-05-11,2090,2093,3,advanced,50-75,0.0,51.0
gavity,2358.0,rapid,2023-12-31,2025-02-08,1993,2205,212,advanced,75-100,51.0,697.0
stepan303,916.0,rapid,2023-04-20,2025-08-15,2027,1720,-307,advanced,0-25,-761.0,-75.75
Edilson_7,13.0,rapid,2023-01-02,2025-08-15,1980,1880,-100,advanced,0-25,-761.0,-75.75
Maiconpr,313.0,rapid,2023-01-10,2025-08-04,2173,2212,39,advanced,50-75,0.0,51.0
Capablanca13,404.0,rapid,2023-01-02,2025-08-06,2174,2109,-65,advanced,25-50,-75.75,0.0
MiroBarbosa,539.0,rapid,2023-01-10,2024-12-29,2162,2107,-55,advanced,25-50,-75.75,0.0
Eusekevin,470.0,rapid,2023-01-03,2025-08-15,2105,1970,-135,advanced,0-25,-761.0,-75.75
ATLAS21,118.0,rapid,2023-01-01,2025-08-11,2060,1974,-86,advanced,0-25,-761.0,-75.75
elsonfarias1001,30.0,rapid,2023-01-07,2025-03-15,2069,1966,-103,advanced,0-25,-761.0,-75.75
drattitude,3526.0,rapid,2023-01-13,2025-08-14,2137,1973,-164,advanced,0-25,-761.0,-75.75
ForkTh3King,2719.0,rapid,2023-09-15,2025-07-25,2106,2303,197,advanced,75-100,51.0,697.0
harshilsrome,4072.0,rapid,2023-02-28,2023-02-28,2002,2002,0,advanced,25-50,-75.75,0.0
Sissa-Chess,96.0,rapid,2023-02-03,2024-04-02,2009,2127,118,advanced,75-100,51.0,697.0
Creny,1013.0,rapid,2024-04-19,2025-02-16,2053,2120,67,advanced,75-100,51.0,697.0
Ahmadullah,131.0,rapid,2024-06-29,2025-04-30,1973,2029,56,advanced,75-100,51.0,697.0
escalated2,92.0,rapid,2024-03-31,2024-04-11,1878,1680,-198,advanced,0-25,-761.0,-75.75
hieurg,1957.0,rapid,2023-01-17,2023-09-03,1839,1839,0,advanced,25-50,-75.75,0.0
Brayan1234567890,1833.0,rapid,2023-02-09,2025-05-21,1850,1699,-151,advanced,0-25,-761.0,-75.75
yamil9508,1758.0,rapid,2023-05-29,2025-08-01,2133,2131,-2,advanced,25-50,-75.75,0.0
Chiko0021,4771.0,rapid,2023-03-10,2025-07-22,1956,1820,-136,advanced,0-25,-761.0,-75.75
luis_casad,10488.0,rapid,2023-01-13,2025-06-29,1925,1979,54,advanced,75-100,51.0,697.0
notropis,,rapid,2023-01-01,2025-07-08,1830,1813,-17,advanced,25-50,-75.75,0.0
phemmiekuks2,5004.0,rapid,2023-06-26,2023-06-26,2070,2070,0,advanced,25-50,-75.75,0.0
SergMessi,1254.0,rapid,2023-01-01,2025-08-15,1868,1961,93,advanced,75-100,51.0,697.0
Bekha-93,1813.0,rapid,2023-01-10,2025-08-14,1862,1786,-76,advanced,0-25,-761.0,-75.75
FAHO69,117.0,rapid,2023-01-07,2025-05-25,1908,1839,-69,advanced,25-50,-75.75,0.0
joserivas,184.0,rapid,2023-01-27,2025-02-05,2025,2164,139,advanced,75-100,51.0,697.0
JuanMariaCoAragon,94.0,rapid,2023-01-01,2025-08-09,2104,2031,-73,advanced,25-50,-75.75,0.0
kisabanzira,937.0,rapid,2023-03-11,2025-08-14,1943,1892,-51,advanced,25-50,-75.75,0.0
japmoreira,,rapid,2023-02-08,2025-01-27,2070,1851,-219,advanced,0-25,-761.0,-75.75
younesMohammed,5381.0,rapid,2023-01-01,2025-08-15,2091,2214,123,advanced,75-100,51.0,697.0
chesspinamar,1117.0,rapid,2023-02-25,2024-09-01,2084,1931,-153,advanced,0-25,-761.0,-75.75
thierryguerin,4550.0,rapid,2023-01-02,2024-12-07,1815,1843,28,advanced,50-75,0.0,51.0
Chichi30,1138.0,rapid,2023-05-06,2025-06-20,1866,1799,-67,advanced,25-50,-75.75,0.0
Marabar,1230.0,rapid,2023-02-16,2025-08-15,2058,1998,-60,advanced,25-50,-75.75,0.0
kissfeco1949,3477.0,rapid,2023-05-28,2025-08-14,1855,1903,48,advanced,50-75,0.0,51.0
Karpitov,66.0,rapid,2023-03-05,2025-08-14,2042,1887,-155,advanced,0-25,-761.0,-75.75
KARPINKARPOV,103.0,rapid,2023-10-07,2025-07-12,1936,1985,49,advanced,50-75,0.0,51.0
karm1973,23.0,rapid,2023-01-01,2025-08-13,1882,1827,-55,advanced,25-50,-75.75,0.0
Seallv,4686.0,rapid,2023-01-16,2025-08-07,2169,2074,-95,advanced,0-25,-761.0,-75.75
EngAmmarYasser,1457.0,rapid,2023-01-03,2024-10-30,2009,2005,-4,advanced,25-50,-75.75,0.0
GrandLugix,552.0,rapid,2023-01-01,2025-06-07,1954,1882,-72,advanced,25-50,-75.75,0.0
naron26,337.0,rapid,2023-06-17,2024-10-19,1842,1735,-107,advanced,0-25,-761.0,-75.75
CarlosPadierna,56.0,rapid,2023-02-23,2025-07-16,2037,2126,89,advanced,75-100,51.0,697.0
Firiyat,136.0,rapid,2023-09-28,2025-04-17,1874,1729,-145,advanced,0-25,-761.0,-75.75
Jamiu123,2248.0,rapid,2023-06-20,2025-06-18,1948,1962,14,advanced,50-75,0.0,51.0
julian1220,6188.0,rapid,2023-01-20,2025-07-09,2055,2072,17,advanced,50-75,0.0,51.0
TheSparkCraft,5628.0,rapid,2023-01-04,2025-04-21,1859,1948,89,advanced,75-100,51.0,697.0
elmell44,508.0,rapid,2024-07-12,2025-06-06,1981,1638,-343,advanced,0-25,-761.0,-75.75
ameliawfm,6590.0,rapid,2023-02-21,2023-05-12,2077,2198,121,advanced,75-100,51.0,697.0
khoirulmuhibbin,2.0,rapid,2024-02-09,2025-08-12,1947,1900,-47,advanced,25-50,-75.75,0.0
vadimdim,1397.0,rapid,2023-01-06,2025-07-24,1945,1855,-90,advanced,0-25,-761.0,-75.75
aldahorse,502.0,rapid,2023-01-30,2025-07-16,1817,1915,98,advanced,75-100,51.0,697.0
STONE-GOLD,389.0,rapid,2023-01-02,2025-08-07,1993,2000,7,advanced,50-75,0.0,51.0
wolfheat,1244.0,rapid,2024-02-05,2024-02-05,1957,1957,0,advanced,25-50,-75.75,0.0
hajikhaled,1760.0,rapid,2023-01-25,2025-07-28,2157,2007,-150,advanced,0-25,-761.0,-75.75
TAJBO4,430.0,rapid,2023-01-03,2025-08-15,2042,2005,-37,advanced,25-50,-75.75,0.0
Allami1000,1221.0,rapid,2023-02-21,2025-08-15,2155,2088,-67,advanced,25-50,-75.75,0.0
tergav,5436.0,rapid,2023-03-06,2025-06-21,1986,2122,136,advanced,75-100,51.0,697.0
nasirmustapha,3561.0,rapid,2023-01-01,2025-08-08,1941,2018,77,advanced,75-100,51.0,697.0
guayacan,61.0,rapid,2023-01-01,2025-08-12,1881,1816,-65,advanced,25-50,-75.75,0.0
AliHosain,1933.0,rapid,2024-01-28,2025-08-01,1885,1950,65,advanced,75-100,51.0,697.0
Patar,48.0,rapid,2023-02-25,2025-08-01,2066,1993,-73,advanced,25-50,-75.75,0.0
Tarikarpov_hajaj,25.0,rapid,2023-12-23,2025-07-30,1861,1596,-265,advanced,0-25,-761.0,-75.75
Adolfensen,6994.0,rapid,2023-03-06,2025-05-24,1831,1901,70,advanced,75-100,51.0,697.0
Irian-Jaya,10357.0,rapid,2024-08-18,2025-06-06,1894,1942,48,advanced,50-75,0.0,51.0
LungaMalinga11,1307.0,rapid,2023-01-08,2025-07-30,2087,1982,-105,advanced,0-25,-761.0,-75.75
SebaSaez3,8020.0,rapid,2023-01-05,2025-07-26,1812,1742,-70,advanced,25-50,-75.75,0.0
Sacrifice_35,1712.0,rapid,2023-10-21,2025-03-07,2093,2142,49,advanced,50-75,0.0,51.0
DiegoGalGel,2933.0,rapid,2023-01-09,2025-07-07,2048,2041,-7,advanced,25-50,-75.75,0.0
PADILLON,76.0,rapid,2024-05-26,2025-07-22,2017,2019,2,advanced,50-75,0.0,51.0
osuaza,5641.0,rapid,2023-01-14,2024-01-15,1921,1977,56,advanced,75-100,51.0,697.0
tihanyin,770.0,rapid,2023-02-08,2024-02-12,2019,2020,1,advanced,50-75,0.0,51.0
chessbalaram,6.0,rapid,2025-07-19,2025-07-19,1839,1839,0,advanced,25-50,-75.75,0.0
Narata,10615.0,rapid,2023-01-01,2025-08-11,2012,1997,-15,advanced,25-50,-75.75,0.0
isolationfederation,148.0,rapid,2023-01-22,2025-06-30,1817,1805,-12,advanced,25-50,-75.75,0.0
Blindwerk,356.0,rapid,2023-07-10,2025-05-14,2177,2014,-163,advanced,0-25,-761.0,-75.75
ajgb,1543.0,rapid,2023-05-12,2024-02-09,2094,1990,-104,advanced,0-25,-761.0,-75.75
wrawro,2025.0,rapid,2023-06-12,2023-06-12,1967,1967,0,advanced,25-50,-75.75,0.0
lukdimarco,27293.0,rapid,2023-01-04,2025-08-15,2044,1971,-73,advanced,25-50,-75.75,0.0
glanmaster,1004.0,rapid,2024-08-28,2024-12-01,2062,2105,43,advanced,50-75,0.0,51.0
hugoadolfo,35.0,rapid,2025-08-08,2025-08-08,1960,1960,0,advanced,25-50,-75.75,0.0
aeroquil,4418.0,rapid,2023-01-13,2025-08-05,2096,2057,-39,advanced,25-50,-75.75,0.0
Doktor_victor,6343.0,rapid,2024-01-29,2025-06-17,2022,2133,111,advanced,75-100,51.0,697.0
Cristopher_Sonido13,247.0,rapid,2024-03-27,2025-03-24,2038,1933,-105,advanced,0-25,-761.0,-75.75
hocinenf6,738.0,rapid,2023-01-07,2025-08-07,1877,1903,26,advanced,50-75,0.0,51.0
gmgattass,261.0,rapid,2024-02-29,2025-06-20,2162,2235,73,advanced,75-100,51.0,697.0
jose_layones,491.0,rapid,2023-04-16,2025-08-09,2129,2165,36,advanced,50-75,0.0,51.0
komarnik,2731.0,rapid,2023-01-01,2025-08-03,1942,1969,27,advanced,50-75,0.0,51.0
trrrasss,13434.0,rapid,2023-01-30,2025-07-29,1964,1973,9,advanced,50-75,0.0,51.0
Ahmedjames7,946.0,rapid,2023-01-11,2025-08-15,2013,2001,-12,advanced,25-50,-75.75,0.0
Racger,10708.0,rapid,2023-07-24,2025-07-02,2088,2125,37,advanced,50-75,0.0,51.0
Arturo9595,2878.0,rapid,2023-01-23,2025-06-24,1902,1872,-30,advanced,25-50,-75.75,0.0
wilsom7,72.0,rapid,2023-01-13,2024-07-08,2014,1991,-23,advanced,25-50,-75.75,0.0
BBisplaying,934.0,rapid,2023-01-01,2025-08-07,1913,2005,92,advanced,75-100,51.0,697.0
ChalmerR,2.0,rapid,2023-03-07,2025-06-14,2014,1947,-67,advanced,25-50,-75.75,0.0
bamolar,173.0,rapid,2023-01-21,2025-04-09,1930,1798,-132,advanced,0-25,-761.0,-75.75
Azerbaijan_Chess,3329.0,rapid,2023-05-10,2025-07-10,1820,1870,50,advanced,50-75,0.0,51.0
juliosimondi46,72.0,rapid,2023-01-13,2025-06-14,1988,1825,-163,advanced,0-25,-761.0,-75.75
lemiliog,1109.0,rapid,2024-11-10,2025-05-30,1893,1968,75,advanced,75-100,51.0,697.0
Patricio_02,81.0,rapid,2023-01-01,2025-03-08,2045,2069,24,advanced,50-75,0.0,51.0
Corazonaguara,576.0,rapid,2024-05-04,2025-08-05,2171,2434,263,advanced,75-100,51.0,697.0
jayamie,36.0,rapid,2023-11-03,2025-08-15,2034,2012,-22,advanced,25-50,-75.75,0.0
BitcoinWarrior,2116.0,rapid,2023-01-16,2025-06-10,1909,1955,46,advanced,50-75,0.0,51.0
GoropadniPoni,310.0,rapid,2023-06-19,2023-08-29,2091,2303,212,advanced,75-100,51.0,697.0
julio29,341.0,rapid,2023-06-07,2025-02-21,2033,2003,-30,advanced,25-50,-75.75,0.0
Coquito06,531.0,rapid,2023-01-02,2025-08-14,2112,2161,49,advanced,50-75,0.0,51.0
Vagner63,2469.0,rapid,2023-01-01,2025-07-28,1811,1650,-161,advanced,0-25,-761.0,-75.75
Marcomorcan,195.0,rapid,2025-04-29,2025-06-15,1914,1955,41,advanced,50-75,0.0,51.0
Noobmasterplayer123,534.0,rapid,2023-01-07,2025-08-10,2094,2151,57,advanced,75-100,51.0,697.0
Jovo0506,97.0,rapid,2023-01-09,2025-02-16,1864,1899,35,advanced,50-75,0.0,51.0
MixIva,284.0,rapid,2023-04-03,2025-08-12,2171,2144,-27,advanced,25-50,-75.75,0.0
lenhador,131.0,rapid,2023-04-17,2024-05-06,1892,1767,-125,advanced,0-25,-761.0,-75.75
Andrew_2021,116.0,rapid,2023-01-06,2025-03-23,1979,1857,-122,advanced,0-25,-761.0,-75.75
MosanSantos,1.0,rapid,2024-04-14,2024-04-14,1860,1860,0,advanced,25-50,-75.75,0.0
Angbatil,171.0,rapid,2024-06-27,2024-06-27,1969,1969,0,advanced,25-50,-75.75,0.0
martinhamel,795.0,rapid,2023-04-21,2024-11-27,1811,1831,20,advanced,50-75,0.0,51.0
Midebrains,348.0,rapid,2023-02-11,2025-03-21,1886,1928,42,advanced,50-75,0.0,51.0
Sxekilljoy,293.0,rapid,2023-01-27,2025-06-27,1803,1515,-288,advanced,0-25,-761.0,-75.75
mertilhn,4054.0,rapid,2023-01-02,2025-08-05,1945,1929,-16,advanced,25-50,-75.75,0.0
qaer,4902.0,rapid,2024-01-31,2024-04-24,2127,2026,-101,advanced,0-25,-761.0,-75.75
fabianskywafuwafu,1.0,rapid,2023-07-01,2025-08-15,1912,1978,66,advanced,75-100,51.0,697.0
glasseslessness,,rapid,2023-01-01,2025-08-15,1876,1824,-52,advanced,25-50,-75.75,0.0
Ken-chola,16.0,rapid,2023-01-01,2025-08-14,2066,1931,-135,advanced,0-25,-761.0,-75.75
rodolfocariaga1024,,rapid,2024-06-23,2025-06-30,1956,1927,-29,advanced,25-50,-75.75,0.0
Teachercoachbatil,1496.0,rapid,2023-01-09,2025-06-23,1811,1892,81,advanced,75-100,51.0,697.0
Matimu500,1096.0,rapid,2023-03-01,2024-12-05,1840,2189,349,advanced,75-100,51.0,697.0
Dr-Lam98,99.0,rapid,2023-01-23,2025-07-25,2030,2022,-8,advanced,25-50,-75.75,0.0
maafernan,,rapid,2024-11-15,2025-06-22,2051,2205,154,advanced,75-100,51.0,697.0
luckyoscuro,7800.0,rapid,2023-01-24,2023-10-03,2096,2046,-50,advanced,25-50,-75.75,0.0
Emkatt,2466.0,rapid,2024-06-08,2024-11-05,1967,2123,156,advanced,75-100,51.0,697.0
saidelmasry11,182.0,rapid,2023-01-01,2025-08-15,2063,2065,2,advanced,50-75,0.0,51.0
Carlyanie,1.0,rapid,2023-02-10,2025-06-10,1975,1801,-174,advanced,0-25,-761.0,-75.75
rudi_sembiring,389.0,rapid,2024-03-27,2025-06-09,2066,1971,-95,advanced,0-25,-761.0,-75.75
Mutesa,78.0,rapid,2023-08-07,2025-03-04,1889,1841,-48,advanced,25-50,-75.75,0.0
AnnaTheGreat,10599.0,rapid,2023-01-01,2025-08-02,2012,1905,-107,advanced,0-25,-761.0,-75.75
nikarbat,1104.0,rapid,2023-01-08,2025-07-11,1805,1813,8,advanced,50-75,0.0,51.0
HamdaniAguam,702.0,rapid,2023-08-02,2025-05-12,2128,2094,-34,advanced,25-50,-75.75,0.0
Gabrixuu,193.0,rapid,2024-09-01,2025-06-30,1841,1643,-198,advanced,0-25,-761.0,-75.75
YassineB52,20380.0,rapid,2023-01-01,2025-08-15,2084,1989,-95,advanced,0-25,-761.0,-75.75
elcaballerotemplario,101.0,rapid,2023-02-14,2025-08-15,2023,1735,-288,advanced,0-25,-761.0,-75.75
GUIL2911,46.0,rapid,2025-08-08,2025-08-14,1893,1912,19,advanced,50-75,0.0,51.0
CPTsopiens,90.0,rapid,2024-08-23,2025-08-13,2130,2104,-26,advanced,25-50,-75.75,0.0
Jahan115,,rapid,2025-07-28,2025-07-28,1872,1872,0,advanced,25-50,-75.75,0.0
mindofcat,,rapid,2024-10-12,2025-02-01,1831,1730,-101,advanced,0-25,-761.0,-75.75
life4951,725.0,rapid,2023-09-26,2025-08-12,1928,1983,55,advanced,75-100,51.0,697.0
henrimatheus22,1.0,rapid,2023-02-01,2025-06-24,1947,2204,257,advanced,75-100,51.0,697.0
sk1114792,5026.0,rapid,2023-01-24,2025-07-05,1927,2006,79,advanced,75-100,51.0,697.0
Artyom41,5098.0,rapid,2023-01-02,2025-08-15,2069,2030,-39,advanced,25-50,-75.75,0.0
JabelRamos,191.0,rapid,2025-01-10,2025-05-16,2050,2044,-6,advanced,25-50,-75.75,0.0
Marvsg,1.0,rapid,2023-12-25,2025-02-18,1814,1888,74,advanced,75-100,51.0,697.0
whalzat3,177.0,rapid,2023-01-10,2025-07-31,2055,2021,-34,advanced,25-50,-75.75,0.0
Tomorrow_Man,3145.0,rapid,2023-01-01,2024-11-22,1955,1959,4,advanced,50-75,0.0,51.0
OceanARN,343.0,rapid,2024-05-03,2025-06-27,2127,2139,12,advanced,50-75,0.0,51.0
DrBaleta,89.0,rapid,2024-08-19,2024-08-20,2154,2108,-46,advanced,25-50,-75.75,0.0
mdchess,3635.0,rapid,2023-01-01,2025-08-14,2128,2014,-114,advanced,0-25,-761.0,-75.75
binoychacko23,731.0,rapid,2024-04-25,2024-04-25,2178,2178,0,advanced,25-50,-75.75,0.0
yaS1Sine,4706.0,rapid,2023-03-26,2025-08-15,2012,2098,86,advanced,75-100,51.0,697.0
Pravakar,282.0,rapid,2025-05-26,2025-08-09,1864,1885,21,advanced,50-75,0.0,51.0
JM8766,8636.0,rapid,2023-01-01,2025-07-13,1852,1885,33,advanced,50-75,0.0,51.0
PetroffMagic,273.0,rapid,2023-01-03,2025-08-15,1869,1890,21,advanced,50-75,0.0,51.0
YourKingIsCheckmated,7343.0,rapid,2023-05-07,2023-07-28,1926,1827,-99,advanced,0-25,-761.0,-75.75
The_weak_one,214.0,rapid,2023-02-05,2025-01-31,1993,1827,-166,advanced,0-25,-761.0,-75.75
phector486,58627.0,rapid,2023-01-07,2025-08-02,1983,1955,-28,advanced,25-50,-75.75,0.0
jellyp1e,22362.0,rapid,2023-02-06,2025-08-15,2043,2194,151,advanced,75-100,51.0,697.0
Caleb009,546.0,rapid,2023-07-13,2025-08-15,1945,1948,3,advanced,50-75,0.0,51.0
YheyaChess,2231.0,rapid,2023-02-09,2025-06-02,2025,1793,-232,advanced,0-25,-761.0,-75.75
Bboy2500,15718.0,rapid,2023-07-05,2025-03-16,2117,2042,-75,advanced,25-50,-75.75,0.0
rasmussenesq,3987.0,rapid,2023-02-14,2023-02-15,1925,1894,-31,advanced,25-50,-75.75,0.0
greshnik333_ASF,329.0,rapid,2023-12-30,2025-08-11,2167,2208,41,advanced,50-75,0.0,51.0
Ahmed_elshenawye,45.0,rapid,2025-04-06,2025-04-06,2102,2102,0,advanced,25-50,-75.75,0.0
DiSTRoYerGUNN,674.0,rapid,2023-02-01,2025-07-28,1880,1841,-39,advanced,25-50,-75.75,0.0
robertflowers,3174.0,rapid,2023-01-01,2024-04-16,2130,2137,7,advanced,50-75,0.0,51.0
vfromnn1909,212.0,rapid,2023-05-23,2025-05-17,2125,2405,280,advanced,75-100,51.0,697.0
Babyboyharju,426.0,rapid,2023-02-25,2024-06-16,1840,1975,135,advanced,75-100,51.0,697.0
Abdullayev_Baloglan,30052.0,rapid,2025-02-28,2025-02-28,1833,1833,0,advanced,25-50,-75.75,0.0
ebarba894,1233.0,rapid,2023-01-01,2025-08-07,1807,1752,-55,advanced,25-50,-75.75,0.0
NicoPereira,26.0,rapid,2025-07-18,2025-07-18,2117,2117,0,advanced,25-50,-75.75,0.0
vonWerlich,5880.0,rapid,2023-01-01,2025-08-14,2149,2266,117,advanced,75-100,51.0,697.0
A5359,4611.0,rapid,2023-07-19,2025-02-06,2135,2058,-77,advanced,0-25,-761.0,-75.75
Marshall7593,10203.0,rapid,2023-01-02,2025-08-15,2028,2043,15,advanced,50-75,0.0,51.0
cojack123,2502.0,rapid,2023-09-25,2025-06-01,1885,2047,162,advanced,75-100,51.0,697.0
thoeng,63.0,rapid,2023-01-02,2025-08-15,2076,2049,-27,advanced,25-50,-75.75,0.0
Torreaislada,4275.0,rapid,2023-01-01,2025-08-15,1921,1706,-215,advanced,0-25,-761.0,-75.75
kevin6765,105.0,rapid,2023-01-10,2025-07-14,2037,2015,-22,advanced,25-50,-75.75,0.0
osama_elamir,48.0,rapid,2023-08-27,2025-08-15,1916,1987,71,advanced,75-100,51.0,697.0
galunGGong,11.0,rapid,2025-03-26,2025-03-26,2034,2034,0,advanced,25-50,-75.75,0.0
JulioAvellaneda,131.0,rapid,2023-01-27,2025-08-15,2058,1961,-97,advanced,0-25,-761.0,-75.75
ablow,3088.0,rapid,2023-02-01,2025-08-11,1909,2005,96,advanced,75-100,51.0,697.0
dvaldez,171.0,rapid,2023-01-08,2024-02-09,2146,2227,81,advanced,75-100,51.0,697.0
Keith_Carlson,131.0,rapid,2023-01-06,2025-06-01,1907,1752,-155,advanced,0-25,-761.0,-75.75
Arzymamatov,1079.0,rapid,2023-04-11,2025-04-12,2054,2099,45,advanced,50-75,0.0,51.0
Jose1999,2268.0,rapid,2023-02-10,2025-01-11,1833,1765,-68,advanced,25-50,-75.75,0.0
ariksorin,2018.0,rapid,2024-01-07,2025-07-09,1805,1623,-182,advanced,0-25,-761.0,-75.75
vadimeladii,457.0,rapid,2023-01-06,2025-06-23,1818,1855,37,advanced,50-75,0.0,51.0
DonCarajo,914.0,rapid,2025-01-01,2025-01-01,1888,1888,0,advanced,25-50,-75.75,0.0
AFRISHAM-IRAN,5528.0,rapid,2023-01-01,2025-07-20,1948,1841,-107,advanced,0-25,-761.0,-75.75
AlanAlvess,138.0,rapid,2023-01-25,2025-04-13,1928,1827,-101,advanced,0-25,-761.0,-75.75
Engl15h,1632.0,rapid,2023-01-11,2025-06-20,1926,1820,-106,advanced,0-25,-761.0,-75.75
martele,32.0,rapid,2023-01-01,2025-05-16,2156,2091,-65,advanced,25-50,-75.75,0.0
wilson_cezar,2280.0,rapid,2023-07-02,2025-03-03,2055,1850,-205,advanced,0-25,-761.0,-75.75
Mirza-Mohammad,2572.0,rapid,2023-01-07,2025-08-08,2115,2058,-57,advanced,25-50,-75.75,0.0
Shamelomumu432,817.0,rapid,2023-05-21,2023-05-21,1898,1898,0,advanced,25-50,-75.75,0.0
XM64,653.0,rapid,2023-07-31,2024-11-21,2013,1969,-44,advanced,25-50,-75.75,0.0
Mohammed40,2890.0,rapid,2023-05-10,2025-07-23,2019,1775,-244,advanced,0-25,-761.0,-75.75
Azih,1.0,rapid,2024-11-27,2024-11-30,1953,1958,5,advanced,50-75,0.0,51.0
tolga48,474.0,rapid,2024-06-15,2024-06-21,1992,2161,169,advanced,75-100,51.0,697.0
DeathNote007,474.0,rapid,2023-04-25,2023-12-23,1820,1725,-95,advanced,0-25,-761.0,-75.75
Balzabouth,1044.0,rapid,2023-01-01,2025-06-24,2002,1898,-104,advanced,0-25,-761.0,-75.75
CRADon,77.0,rapid,2023-04-16,2024-09-04,2065,2090,25,advanced,50-75,0.0,51.0
Tebi_Hernandez,2589.0,rapid,2023-05-08,2024-08-04,2110,2240,130,advanced,75-100,51.0,697.0
danekpantoja,3771.0,rapid,2023-02-12,2025-02-16,1878,1799,-79,advanced,0-25,-761.0,-75.75
Maxineuquen,1775.0,rapid,2023-01-08,2025-08-10,1833,1856,23,advanced,50-75,0.0,51.0
esabisa,674.0,rapid,2023-01-04,2025-05-05,2029,1977,-52,advanced,25-50,-75.75,0.0
Europe01,1387.0,rapid,2023-10-03,2023-11-28,1932,2067,135,advanced,75-100,51.0,697.0
ibohar,19554.0,rapid,2023-09-16,2025-02-06,2143,2077,-66,advanced,25-50,-75.75,0.0
hykaruz,121.0,rapid,2024-05-07,2024-05-26,1804,1850,46,advanced,50-75,0.0,51.0
VincentPaulPalillo,82.0,rapid,2023-01-08,2023-02-20,1973,1963,-10,advanced,25-50,-75.75,0.0
Superpaul33,2625.0,rapid,2023-01-01,2025-08-15,1827,1746,-81,advanced,0-25,-761.0,-75.75
CrossEye,2223.0,rapid,2023-01-10,2025-07-15,2026,1961,-65,advanced,25-50,-75.75,0.0
debforit,25.0,rapid,2023-03-25,2025-08-10,1811,1731,-80,advanced,0-25,-761.0,-75.75
garkveila,1726.0,rapid,2023-02-16,2025-08-06,1975,1909,-66,advanced,25-50,-75.75,0.0
Massardo,531.0,rapid,2023-01-02,2025-08-12,2001,1946,-55,advanced,25-50,-75.75,0.0
AleevAM,3230.0,rapid,2023-01-01,2025-07-27,1880,2331,451,advanced,75-100,51.0,697.0
hanngar87,147.0,rapid,2023-01-02,2025-08-10,2068,1897,-171,advanced,0-25,-761.0,-75.75
Kerbebos,101.0,rapid,2024-02-22,2025-06-07,1807,2045,238,advanced,75-100,51.0,697.0
Noob_4455,1359.0,rapid,2024-01-02,2025-06-04,2010,2014,4,advanced,50-75,0.0,51.0
carlos-dan-flores,2801.0,rapid,2023-03-06,2025-01-29,1875,1922,47,advanced,50-75,0.0,51.0
elo1372,2590.0,rapid,2023-02-02,2025-07-15,2005,1834,-171,advanced,0-25,-761.0,-75.75
AsepSG,645.0,rapid,2023-01-02,2025-07-01,2038,1849,-189,advanced,0-25,-761.0,-75.75
Rizvon99,3509.0,rapid,2023-01-28,2025-08-16,1830,1874,44,advanced,50-75,0.0,51.0
ladjischoolchess,2533.0,rapid,2023-03-20,2025-08-15,2012,1920,-92,advanced,0-25,-761.0,-75.75
Irongodxenesty,9.0,rapid,2023-01-26,2025-04-30,2186,2150,-36,advanced,25-50,-75.75,0.0
felipe_tk,2700.0,rapid,2025-07-02,2025-07-02,1902,1902,0,advanced,25-50,-75.75,0.0
Palito2016,4454.0,rapid,2023-01-15,2025-08-10,1904,1944,40,advanced,50-75,0.0,51.0
luisbelmond,4774.0,rapid,2023-01-04,2025-06-20,2007,1956,-51,advanced,25-50,-75.75,0.0
willygalleta,227.0,rapid,2023-12-19,2025-07-03,1893,1890,-3,advanced,25-50,-75.75,0.0
ahmadka7,539.0,rapid,2023-01-01,2025-08-14,1805,1914,109,advanced,75-100,51.0,697.0
Wycliff256,464.0,rapid,2023-01-01,2025-06-12,1864,2043,179,advanced,75-100,51.0,697.0
Caballoganador11,966.0,rapid,2023-01-01,2025-08-16,2106,2484,378,advanced,75-100,51.0,697.0
Williams2022,1.0,rapid,2023-03-23,2025-05-29,2069,2100,31,advanced,50-75,0.0,51.0
mkaj,6662.0,rapid,2024-11-09,2025-06-01,1817,2018,201,advanced,75-100,51.0,697.0
Bntary007,75.0,rapid,2023-01-03,2025-08-05,1918,2064,146,advanced,75-100,51.0,697.0
Aymen55ST,1797.0,rapid,2023-01-08,2025-08-11,1971,1696,-275,advanced,0-25,-761.0,-75.75
faresanta,645.0,rapid,2023-02-07,2025-08-11,2056,1886,-170,advanced,0-25,-761.0,-75.75
CASpolymathen,12.0,rapid,2023-01-08,2024-12-05,2088,2128,40,advanced,50-75,0.0,51.0
Grancarcaman58,19303.0,rapid,2023-01-07,2025-08-10,1876,1828,-48,advanced,25-50,-75.75,0.0
U_Knapp,15.0,rapid,2023-08-28,2025-08-16,1929,1930,1,advanced,50-75,0.0,51.0
Yoandrisuria,53.0,rapid,2025-07-27,2025-07-27,2149,2149,0,advanced,25-50,-75.75,0.0
sakkouhi,5498.0,rapid,2023-01-04,2025-08-12,1877,1837,-40,advanced,25-50,-75.75,0.0
salahbellih,2365.0,rapid,2023-02-07,2025-05-12,1964,2035,71,advanced,75-100,51.0,697.0
Socke234,3880.0,rapid,2023-03-02,2025-08-14,2180,2383,203,advanced,75-100,51.0,697.0
